score,review
6,제목 그대로 악마가시켜서 무죄된내용입니다 기대하고봤는데 소리때문에 한번들썩이고 안무서웠습니다
4,"조금 무서운, 한편의 로맨스 영화입니다"
10,감독 연출 오졌고... 무섭다....ㅠ 공포영화의 정석이라고 본다.
10,"재밌는 공포영화였음.. 무섭진 않는데 그냥 재밌음 그리고.. 어니 존잘,,"
4,하나도 안무섭고 내용도 지루해요ㅜㅜ
10,연기하는 배우들이 소름 돋을 정도로 잘하고 중간 중간에 놀라게 하는 포인트가 많아요
10,시리즈중 가장 영화적 완성도가 높았던것 같습니다
10,갠적으로 컨저링 시리즈 중에서 제일 재밌었던거 같음ㅋㅋㅋ
8,"시리즈의 결을 계승하면서 초자연적 공포, 사탄 의식, 추리 요소를 곁들여 흥미진진"
10,너무재밌어용 1 2 보다 덜 무섭지만 스토리와 연기력은 여전히 만점♡ 다음편..기대해도되겟죠??
10,아침부터 조조로 보고왔습니다 2편은 혼자 보면서 진짜 무서웠는데 3편은 약간 스토리상 확장된느낌 2시간이 너무 빨리 가버렸네요 다른시리즈로도 얼른 워렌부부 또 보고싶네요
10,와.. 컨저링2까지는 그렇게 무섭게 안봤는데 이번편은 진짜 무섭게 봄..;;시리즈가 가면 갈수록 더 무서워지네...
10,역시 컨저링... 완전 몰입해서 보고나니 명치 근육 생긴듯
10,진짜 강추 합니다 워렌 부부 짱입니다!!
8,"미국판 곡성, 기존1,2와는 다른 전개이네요. 잘봤습니다."
10,보는 내내 마스크쓰고 헥헥 댐..심장주의 여전히 해주세요..ㅠ
2,진짜 이게 뭐하는건가 싶었습니다
10,연기력이 후덜덜ㅋㅋㅋ 덕분에 더 무섭게 더 재밌게 즐길 수 있었습니다
10,믿고 보는 컨저링 시리즈ㅎㅎ 실화바탕이라 더 흥미로웠어요!
10,중간중간에 깜짝 놀라는 장면도 있고.. 무섭지만 재밌게 잘봣어요 컨저링 전편들은 아직 못봤는데도 한번 찾아서 봐야겟습니다ㅎㅎㅎ
10,겁 많은 편인데 잘봤습니당 재밌었어용
9,잘 쓰여진 시나리오 그리고 연기력!
10,전작만큼은 아니었지만 재미있어용 ㅎㅎ
6,처음부분은 무서웠는데 갈 수록 악령보다는 사람이 무서워지는 영화
4,역대 컨저링 시리즈 중 가장 무섭지 않고 루즈한 넘버링. 공포영화 무서워서 못보겠다는 사람에게 차라리 입문용으로 추천할 수 있을 정도로 무섭지 않음.
4,시리즈중에 가장 무섭지 않았어요..
10,새벽4시에 보러갑니다
10,보는내내 혼자서 두손꽉잡고 봤습니다..거리두기로 비워둔 자리마져....너무 무섭게 느껴지는 공포였어요...역시 컨져링 시리즈    연출짱..시즌1만큼 재밌었던듯요.근데 그 커넥트 포인트는 뭔지모겠어요...
10,스피커 앞에 앉아서 무서워 죽을뻔했어요 공백없이 계속 들이닥치는 공포에 정신 못차리겠더라고요 ㅠㅠ …….컨져링3 지림 ㅜㅜㅜㅠ
5,"이젠 공포 영화라기보다는 미스터리/sf쪽이 아닐까 싶다. 컨저링 1에서의 신선한 공포는 사라지고 가족애가 그 자리를 차지하려 하지만, 결국 아무것도 잡지 못한다. 공포 영화라고 하기엔 무섭지 않고, 가족 영화라고 하..."
9,사랑의 멋짐을 모르는 당신은 불쌍해요
10,컨저링은 늘 마지막 엔딩부분에서 오싹하네요 실화라 더 여운이 남는거 같습니다
5,모든것을 '정신차려' 또는 '기억해'로 해결하는 퇴마ㅋㅋ나도 할 수 있을것 같아
1,보는중에  다른 분들이 나가더라구요 졸립다고 전 그냥 하품만 하다 지겹도록 끝까지 보고 왔네요
10,엄마보고싶네ㄷㄷ
10,
6,여자친구는 보면서 곤히 잠에 들었답니다~
6,그렇게 무섭지 않았습니다. 그냥 무섭게 하려고 하는 장면들이 많아요
10,무서운 부분보단 스토리가 탄탄해요!
9,"영화관 들어갔더니 평일 오전이라 저 혼자 봤습니다. 영화관 구석에서 부스럭 거리는 소리가 들리고, 큰 소리가 울리면 의자가 흔들리니까 평소에 공포영화 콧방귀끼면서 보는 사람인데도 정말 무섭더라구요 엌ㅋㅋㅋ"
1,공포영화가 아니고 멜로영화임?그리고그냥 감독이 뼈 꺾는 걸 엄청 좋아함 ㅌㅋㅋ귀신이고 나발이고 뼈만 꺾다 끝남 ㅋㅋㅋㅋ제임스완 귀신이나 악마는  소름돋게 생겨서 재미있는데 ㅋㅋ 컨저링3는 너무너무 식상한 악마ㅋㅋㅋ
6,아.. 감독이 제임스 완이 아니구나....어쩐지 너무 루즈하다는 생각이 들어서 이상했어요. 저는 퇴마 쪽으로 관심이 많아서 국내에 몇 안되는 퇴마 영화부터 국외 쪽의 퇴마 영화까지 전부 다 보고 여러번 보기도 하는 ...
10,평점 믿고 봤는데 하....댓글 알바하라고 악마가 시키드나???
10,인간이 각잡고 저주를 내리면 어떻게 되는지 잘 보여주는... 후덜덜.. 억지 놀래킴도 없어서 컨저링 팬으로서 너무나 잘 봤음. 우스갯소리로 감독이 제임스 완한테 컨펌을 많이 받았나.. 할 정도였음 컨저링4 내주세요ㅠ...
10,쉬어가는 타이밍 없이 긴장의 연속의 연속. 비도 오고 간만에 정말 제대로된 공포 스릴러를 본 것 같다. 운전하면서 집오는데 신호위반을 할정도로 정신을 쏙 빼놓는 영화. 최고다!
10,"쫄깃한 맛은 1,2 가 약간 더 있었지만 전편들보다 스토리텔링이 좋아진 듯."
10,악령씌인 남자 잘생김.. 비오고 날씨가 흐려서 더 재밌었다!
6,"사랑은 악마도 물리친다(?) 깜짝 놀래키는 부분도 적고, 수위도 높지 않고, 감동적이고 훈훈한 가족과 함께 보기 좋은 공포영화ㅎㅎㅎ..."
10,재밌었지만 무서운부분도 많아서...ㄷㄷ
9,ㅈㄴ재밌음
1,엄청 잤어..요..
10,생각보다 연출도 좋았고 스토리도 좋았던거 같습니다
8,제임스 완의 컨저링과 비교하면 좀 쳐지는 맛이 있습니다 그러나 이 감독 나름대로의 생각으로 풀어냈습니다 나쁘지 않네요 볼만합니다
4,소재자체는 좋고 흥미로운데요 스토리는 이게 뭔가 싶어요 중간중간 의문점도 많고 개연성도 없고 깜짝 놀래키기만 잘하지 그렇게 무섭지도 않고...소재 관련해서 좀더 스토리만 있었다면 좋았을텐데요
7,인지도답게 재미는 있었는데 전편들 보다는 공포나 스토리가 떨어졌습니다.
10,공포가 심한건 아니지만 심리적 압박감을 잘 묘사했음.
10,시각 음향효과 미쳤고 시작부터 너무 강렬함 최고 개봉당일날 보길 잘한듯
10,컨저링은 언제나 무섭다 이번 편도 역시 지리는군요
6,졸려요 갠적으로 컨저링2가 더 잼네요
6,기대했으면 별로구 기대안하면 볼만해여
6,컨저링2보다 좀 별로네요... 연기잘하는 배우지만..스토리가 몬가 허전함..
8,블록버스터가 되어서 돌아온 워렌부부... 무서운건 매한가지이나 감독 특성상 제임스완 스타일의 공포가 아닌 요로나의 저주 2 보는 느낌이었음...
5,왜이렇게 유치해지고 억지감동에 노잼된건가 했더니 감독이 바뀌었네..ㅋㅋㅋ 역시 제임스완이 공포영화 감독중 원탑인듯
2,좀 보다가 꿀잠 자고 왔어요 악마가 자라고 시키드라구요
1,역대급으로 개연성 없고 신파가 가득한 러브스토리
1,시리즈중에 제일 재미없다...이 낚시꾼들아!!!
1,역량이 안되면 영화를 이어받지마라.. 전작의 발톱 떼만큼도 못따라간다.. 컨저링3는 아직 안나왔어.. 그치 완이형?
1,점수 뭐임?? 다 알바야?
6,초반에무서웠다가 후반부갈수록 지루했음1.2가 레전드였다 제임스완이 컨저링3까지 메가폰잡지ㅠ
10,"뭔가 여태봤던 것보다 3가 갠적으로 맘에 들었음ㅠㅠ 깜놀하는 장면들도 많았고 스토리도 집중이되어서 시간 가는 줄 모르고 봤었음,, 한번 더 보고 싶은 정도ㅠㅠ 감동을 주는 것도 있어서 좋았댜ㅠㅜ!"
10,마이클 차베즈님이 감독님 개인적으로 컨저링 시리즈중 가장 완성도가 높았어요~ 사랑을 접목시킨 부분도 되게 인상깊고 모든 부분이 기대이상이었습니다.~
10,이번 시즌은 전 시즌과 다르게 엑소시스트 느낌인거같음 뭔가 제목이랑 영화 내용이랑 알맞는느낌?
10,4dx로 봤는데 몰입감쩔고 배우들연기도 너무좋았습니다.
8,갑툭튀가 많이 나오지만 공포분위기와 사건의 전개를 잘 녹여서 스릴러물로도 괜찮습니다.
10,악마가 시켰다.가스라이팅이 대세
10,약 스포 주의! 기존의 컨저링도 마음에 들었었지만 이번 컨저링은 무서운 장면은 크게 기대하지말고 보시는걸 추천드립니다.!물론 중간중간 무서운 장면이 있지만 그것보다도 이번 컨저링3는 워렌부부가 탐정인 느낌으로다가 추...
10,제임스완감독이 아니라 요로나저주감독이 만든다해서 좀불안했는데 생각보다 너무재밌게봤어요 알바아님
6,"컨저링 시리즈 중에서는 가장 공포지수가 낮은 것 같아요실화를 기반으로 해서 그런지 내용에 충실하다보니조금 지루한 감이 있었고, 개연성이 조금 부족한 것 같아요"
1,"아무도 컨저링 시리즈에 이 따위 반전을 바라지 않았다.이 시리즈의 재미요소는 악마적 존재에 대항하는 워렌 부부의 사투, 그리고 위기 때마다 빛나는 가족애에 있다. 이걸 관객들은 아는데 감독은 몰랐던 모양이다.보기 좋..."
1,"컨저링 시리즈 중에서 가장 최악이었습니다. 연출, 음향 전부 전 작들에 비해 무섭지 않고 스토리 흐름 자체가 지루했어요. 감동, 재미, 공포 그 어느 것 하나 살리지 못했네요. 공포영화를 빙자한 워렌부부의 러브스토리..."
1,"한마디만한다 , 그냥 공포영화는 제임스완이 감독한것만 봐라 ,. 감독이 아니라 제작참여 이런거는 개노잼이다. 컨저링 시리즈에서 젤 떨어짐"
8,"제임스완은 다시 감독 해라 왜 계속 제작자만 하냐 스토리는 흥미로운데 약간. 1,2 보다 아주 살짝 부족한 느낌이 없지않아 있음"
7,워렌부부 (패트릭 윌슨 ♡베라 파미가)를 다시본것도 좋았고 감독의 능력이나 영상구도..다 좋았는데 ...안무서움.. ㅠㅠㅠ벌락언니 반도 안무서움 ㅠㅠ
10,완젼 잼있음 기대이상 그리고 무지 감동
10,113분간 숨쉴틈도 없이 무서운 공포물! 전편보다 더 무서워지고 공포영화는 시리즈물로 나오면 재미없다는 고정관념을 단번에 무너트림!
8,하... ㄴㅓ무 무서워서 4000원치밖에 못 보고 왔어...
10,컨저링시리즈는 무서움 컨1>애나벨2>컨3정도라할까
6,나만그저그랬나..? 별로무섭지 않던데
10,실화 바탕이라서 더 좋았어요 굿굿 별로 안 무섭고 스토리가 좋았음
5,전편들 보다는 별로
7,컨저링은 1>>>2>3> 이 순으로 재밌는 듯 해요ㅎ 3은... 전 쫄본데도 별로 안 무서웠네요 ㅠ
4,"1,2편을 너무 좋아해서 기대하고 봤는데 완전 실망해서 설마 감독 바뀌었나 했더니 역시나 바뀜ㅠㅠ 제임스완 아니면 안되나 보다"
2,진짜 워렌부부가 주인공이어서 안그래도 든든함에 무섭지가 않은데 빌런도 발락보다 더 심한 빌런을 데려와야지 사람이 빌런이니 무서울수가있나 공간도 밝은 야외여서 이게 공포인지 사랑주제로하나 드라마인지 모르겠다 컨저링이름...
4,제임스완이 보고싶다..
6,"다른 감독이 찍어서 그런지 1,2편보단 덜무서움"
4,이게 공포영화야? 로맨스영화야?
1,컨저링시리즈중 최악 하나도안무서움 엄청지루함 완전기대이하
1,"공포,탐정,로맨스 짬뽕 찌끄레기 벌레 씹똥같은 영화 절대 보지마세요 진짜입니다 후회해요"
1,장면들의 개연성이 OOO 떨어짐 퍼즐조각이 흩어진듯한 느낌의 스토리 구성과 결말.심지어 악령을 갑자기 무슨 사랑의 힘으로 극복하려는 똥꼬쇼를 펼침 물론 여기서의 감동포인트는 빵점 하여튼 8점 넘은 것도 대단하다
2,어..기대하고 봤는데 ㄹㅇOOO 재미없네요. 이거보느니 롤 한판 더한다. 이기야
1,재미없어요 걍 로맨스영화임초반엔 괜찮은데 졸고 나왔어요
2,무섭지도 않고 재미도 없고 보는 내내 지겨웠어요 이제까지 컨저링 시리즈 다 봤는데 이번꺼는 진짜 망작인듯
7,아무도 없는 영화관이라 더 무섭...
4,갈수록 내용이 산으로 가고 뭔가 허무함그리고 저 영화 끝나고 오므라이스 먹었어용
4,쓰레기영화. 초반부 점프 스케어들은 나름 신선하나 중반부터 급 졸려짐. 네이버 평점 알바들의 조작질에 속지마시고 그냥 저처럼 할거없어서 다른 선택지가 없으신분들만 보세요.
4,컨저링은 1편에서 끝냈어야 했음
1,신딸범. 공포영화 보다가 졸린건 처음이다.
1,상영내내 지루하기 짝이 없는 영화 보는 내내 자장가 처럼 졸음이 밀려와 중반부 부턴 잠이 들었음
10,박근혜3: 최순실이 시켰다
5,갑툭튀로 놀래키고 사운드로 놀래키고 사랑의 힘으로 극복하고 놀라기만한 영화
1,이거 재밌다고 하는애들은 알바임
1,공포영화 아닙니다
6,좀 근본없는 스토리였음.. 사랑의힘..?
2,"예상 가능한 뻔한 갑툭튀에, 헐리우드에 어울리지 않는 웬 신파...엔딩에 나오는 당시 실제 녹음된 육성도 별로 와닿지 않는.."
1,이제 그만 나와라 애처롭다
1,아니 뭔 다 알바들인가.. 진짜 핵노잼인데
1,졸작입니다. 코로나로 인해 사람들 인심이 다소 후해진 측면이 있는 거 같습니다.
10,진짜 재밌음 인생영화 됨 오랜만에 영화보는데 진짜 재밌었음 또 보고싶음 4도 나왔으면 좋겠음 짱
10,컨저링 3 : 짜장면 시켰다
10,ㅇㅇ:짜장면 시키셨죠?ㅇㅇ:악마가 시켰습니다.
10,역시 믿고보는 컨저링! 간만에 볼만했던 공포
10,진짜 무서운거 보고 싶은 사람은 노추천근데 무섭기만 한 거 싫고 스토리까지 다 보겠다는 사람한테는 추천. 솔직히 무서운 영화 거의  결말  다 죽는건데 이건 사랑의 힘!이래도 스토리 있고 마냥 부정적이지 않아서 보기...
10,스토리는 전 시리즈와는 다르게 탄탄함. 다만 공포는 전 시리즈보단 덜 무서움.
10,이렇게 시리즈가 거듭 될수록 더 재밌어지는 영화가 있을까? 리얼 띵작이고 이번 시리즈 3는 영화 분류에 로맨스도 넣어야 될 정도로 감동까지 챙긴 수작이다. 어니 데비 커플은 따로 나와서 로맨스 영화 한 편만 찍어 주...
8,색다른 컨저링이었음.그런데 사랑이야기를 너무 넣었음.그냥 색다르다는것 밖에는 없는듯.
9,방금 보고 왔습니다. 낮에 예고편 괜히 봤네요. 살짝 긴장도 떨어짐. 개인적으로는 컨저링2 > 컨저링3 > 컨저링1 순. 발락이 워낙 강렬해서 이걸 뛰어 넘지 못하네요.
10,중구가 시키드나 악마가 시키드나
10,진심 전작에비해 너무 별로친구는 기절함
10,별거없네안무섭네쏘이지
8,사운드와 배경 분위기가 곧 무서운일이 일어남을 예측하기 쉽게해서 몰입이 잘되고 대신 무서움...다신 혼자서 안보러갈듯
10,솔직히 10점짜리 작품은 아닌데 평이 이케 낮은건 좀 에바; 중반부 지루하긴 했는데 대충 만든 느낌이 전혀 없슴 요로나에서 마지막 개연성 개나 줘버리는영화 감독이 만든 영화래서 걱정 오졌는데 생각보다 볼만함   7점...
7,악마가 시키드나 으잉잉
4,원래 무서운거 잘 못보는편인데 잘버텨냈습니다!공포영화계의 백신같은영화였어요역대 컨저링 인시디어스 애나벨시리즈중 최하위권 수준이네요.. 실망..제임스완 돌려내!!
6,중간에 졸았음 귀신이나 악령의 모습이 너무 직접적으로 나오면 오히려 안무섭고 깨는 느낌이다
4,정신없이 놀래는...첨에는 집중되더니..서서히 잘 모르겠는 내용 나중에 다시 봐야겠어요~
6,음 그렇게 무섭진 않음 걍 사람이 더무서움
1,역대급으로 단 1도 무섭지 않았습니다 자기들끼리 그냥 애기하다 끝나는 수준이네요 컨저링 시리즈중에 가장 실망입니다
4,졸다 왔음. 좋은 평점들 너도 당해봐라 평점인가 싶음.
1,초반 20분 = 이게 컨저링이지 ㄷㄷㄷㄷ중반 = 해리포터..? 후반 = 트와일라잇..?
1,"평점 9점대..? 이건 걍 알바다.. 1, 2에 비해 매우매우 떨어지는 긴장감 너무 과한 설정으로 후반부에 가선 무슨 마법쓰는 빌런 탄생; 거기에 주연 커플 두쌍의 러브스토리 덕지덕지 진짜 걍 보지마세요. 시간낭비,..."
2,제임스완 다시 데려와...왜 요로나 감독으로 한 거야... 컨저링이라 기대하고 봤는데 이건 무슨 사랑에 엑소시즘 섞어놓은 격이네 사랑+추리+공포를 다 충족시키려니까 포커싱 갈팡지팡 되고 스토리도 신파..공포영화 하...
10,컨저링 시리즈 중에 제일 재밌게 봤음!!!!
8,전편들보다 스토리가 굉장히 흥미진진하고확실히 감독이 바뀌니 연출도 색다른 재미가 있었음
10,컨저링 시리즈를 보면 위기의 중심에는 늘 공포가 있지만 해결의 중심에는 늘 사랑이 있다. 그래서 난 이 영화가 좋다.
4,무섭진 않아요. 그냥 남배우 하나가 훈훈하게 생겼다만 기억에 남아요ㅋㅋ 킬링타임용 같습니다
10,시즌 중 제일 재밌게 봤습니당 약간 개연성 이상한 부분들도 있지만 연출 좋았어요근데 영화관 에티켓 좀 지킵시다... 롯데시네마 명동 에비뉴엘에서 12시50분 영화 봤는데 옆에 앉으셨던 커플분들 이거 볼 지 모르겠지만...
1,정말 안무섭고 재미없고 두시간 푹자다 나왔어요^^
8,"스토리 자체는 탄탄하나, 연출이 이전보다 아쉬움"
10,완전재밌어너무재밌어꿀잼
8,역시 믿고보는 컨저링!팬티 5장 입고가길 잘했다
10,갑툭튀도 많이 나와서 심장이 남아돌질 않았다ㅋㅋㅋ 무서운데 존잼임
5,시리즈 명성에 비하면 별로
7,스릴러 느낌이 강했고 그냥 볼만했어요
4,별로 안무서웠어요...
7,
10,컨저링2 까지 레전드찍고 나락가는구나.. 뭣같다기보단 아쉬움이 큼
7,애매함... 공포 잘 못보시는 분들이 보면 좋을듯. 초심자용으로.. 재미없진 않은데 또 그렇다고 재미있거나 무섭진 않음..
4,이거 컨저링 맞아? 그냥 실화 그대로 쓰는게 나을걸 온갖 클리셰 덩어리로 이상하게 각색했네. 남편은 도끼들고 뭐하는데.
6,시리즈중에 제일 연출이 좀 그렇네요.연출이 유니버스 중 저예산 작품들 느낌 연출이 ㅡㅡㅋ
7,무게감 있는 소재가 힘을 못바쳐주고 런닝타임이 지날수록 뒷바침이 느슨해져갔고 로맨스 인지 공포인지 햇갈릴정도로 뜬끔 분간 시켜버리는 능력을 지녔다
6,이번편은 공포영화가 아니었다. 그리고 좀 억지스러운 느낌
8,컨저링시리즈중 대단! 너무 무서워서귀막고봤어요
1,악마가 시켰다.짬뽕2  짜장1 볶음밥2
6,"기대와는 달리 조금 지루했음 ,,, 무섭기보다는 좀 기괴한 느낌 ???"
1,감독 다름. 공포영화라 생각하고 보면 존나 실망함. 내가 그랬음..
10,갑자기 초자연적현상에서 영화가 산으로 빠져서 주술이니 주문이니 하다가 끝나서 그저그렇네 했는데 마지막 쿠키영상보고 지렷다.. 역시 컨저링이구나... 실화..다
10,난 너무 재밌던데~ ㅎㅎ
2,진짜 개노잼노제ㅐㅁ노잼노잼
3,이거 실화래요 그래서 재미없나... 차라리 다큐처럼 제작했으면 어떨까 싶었음
6,졸았다 쏘리쏘리 미안해~
9,"배우들의 감정과 연기가 너무 생생했고, 공포영화 못 보시는 분들에게 추천드립니다. 무서운 장면이 없어요... 그래서 범죄/스릴러 영화에 가깝다고 보시면 됩니다"
10,강력추천합니다. 사실 공포면에서 허졉한 건 인정하지만 스토리는 탄탄해요
2,전작 수녀 귀신 (마를린맨슨) 나온거에 비하면 참 ..무서운것도 없고 지루했네요.. 기대 안하고 보시는게 나으실겁니다. 컨져링은 2탄이 제일 명작입니다..
5,기대했지만 이번에는 공포영화가 아니라 탐정영화 같았다.
10,저주의식을 한여자가 할부지 딸래미일때 가장 충격적이였다.
8,컨저링 시리즈는 재미있는 것도 아니고 스토리가 인상깊거나 깜놀하는 것도 아닌데 영상은 화려해서 보게되네요. 이번편은 물침대나 커튼 등등 나이트메어가 많이 생각났습니다.
1,....이건 너무하잖아
8,간만에 제대로 된 공포물 봤다.
9,공포보다는 스토리 위주였지만 재밌었음
8,죽는 장면이 잘 기괴했다..
6,공포로 시작한 로맨스 영화
7,적당히 잘 만든것 같긴하다
4,"초반에는 흥미진진했는데 갈수록 지루해지고 이해가 안되는 부분도 좀 많네요. 공포스럽지도 않았고 정말 로맨스 영화 한 편 본 것 같습니다... 컨저링 1,2를 기대하고 본다면 실망이 클거에요.."
8,전작보다는 다소 아쉬우나... 그래서 시리즈는 순항중~
8,컨져링 시리즈는 그냥 믿고 보면 됨
7,"컨저링 특유의 공포에서 오는 쾌락이 부족했다. 실화를 넘어서 너무 판타지스러운 영화가 되어버려서 몰입감이 깨지긴 했지만, 막 보기 힘들만큼 아쉬운 작품은 아니였다."
7,그냥 볼만 했다 무섭진 않음 .
6,왜 부제가 악마가 시켰다인지 알겠네 근데 사람이 악령을 불러냈다고 해서 그런가 전편들 보다는 긴장감이 덜했음
3,역대 컨저링 시리즈중 최악 ㅠ 해리포터 보는거같았어요.. 이게무슨 판타지옛날감성 ㅠ
6,컨저링1편이 제일 무서움 그나마2도 무서운데 3은 안무섭고 연출도별루임
