score,review
1,좌좀 뻘괭이영화 에 오합지졸 뭔 내용인지도 모르겠고 조잡하고 유치하기짝이 없음 평점 6점대 조작입니다
1,이과 후진국의 액션이란 이런 것. 공부 좀 합시다. 다른건 말할 여력이 없다.
8,유치하고 보잘것 없지만 그래서 재밌다
10,민사장 연기잘하심ㅋㅋㅋ
10,아이와 함께보는데 넘 즐겁게봤어요. 찡하기도하고.
1,노잼 개노잼 핵노잼 ;; 왜 이딴걸 봤지
6,촌스러운 영화...
2,OCN에서 우연히 본 작품. 결론부터 말하면 킬링타임용으로 볼만. 좋은배우들도 많았고 류승룡의 표정연기는 가히 압권이었다. 그러나 한번보고말 오락물이라고 100번양보해도 배우들의 연기가 무색할만큼의 CG가 과거 싸구...
10,"우리 시대에 저런 영웅이 있으면 좋겠다 저 힘으로 검찰, 법원 다 때려부수는 영웅"
2,류승룡은 그냥 돈 주면 다 찍는듯..이러니 삼류배우 소리 듣지ㅉㅉ 이병헌좀 본받아라
10,
1,억지신파. 억지유머. 억지상황. 억지전개. 억지개연성. 억지투성이 영화. 좋은배우들가지고 이런영화만든건 진짜 감독역량이죠..감독이 누군가 찾아봤습니다. 다시또 영화만들면 꼭 피해가려구요
1,지금까지 본 영화중 역대급 트레쉬
10,그냥 이시대 전 연령층이 이해할수잇는 영화를 봐서 너무너무 감사합니다 얼마나 힘든시대에 저런삶을살고잇는 부모 자식들이 잇고 사회에 물들어 포기할수밖에 없던 아버지가 능력이 생겻을때 달라지는 그런모습을 보고 저도모르게...
1,뭐라 할말이 없네...
10,"영화를 평가하는 사람은 일반시민이 아니던가?원래 모든 이야기의 스토리는 뻔한  것이다. 그것은 하나도 이상한 것이 아니다. 다만 거기에 어떤 사회의 어두운 부분을 담았으며, 그 가운데 어떤 해학이 있느냐다. 거기에 ..."
10,독일에서 넘 재밋게 봤어요 외국 사람들도 너무 재밋대요
1,믿고 버리는 연상호 감독!!
1,아...이런영화 만드는데 들어간 돈이 너무아깝다 진짜 폐기물급 영화네 .. 차라리 제작비 저렴하게 처음부터  b급감성으로 가던지... 배우들도 이거 대본 보고 선택한거라면 배우들도 폐기물이네...
4,
1,뭐죠? 내가 돈을 이렇게 함부로 쓰는 인간이었다니... 반성합니다.
10,
10,평점이넘 안좋아서 안보다가 봤는데 재밌던데현실성이 없지만 힘없는 약자들이 이길방법은 초능력밖에 없는가 라는 씁쓸함 사회비평영화
10,개꿀잼 꼭 한번씩 보세요
2,철거민 슈퍼 히어로라면 민중의 환호 받을 줄 알았냐? 역설적으로 재벌녀 정유미만 매력적.
1,최근 평점 높길래 내가 화가 나서 댓글 남긴다. 이거 군대 있을 때 일과 시간 대신 중대단결활동 차원에서 극장 가서 본 영화인데 하다하다 군대 일과로 때우는 게 낫다는 생각 들 정도로 재미없었다. 나만 그런 것도 아...
6,재밌는데 평이 왜 이렇게 안 좋지? CG가 어색해서 실소가 나긴 하지만 한국의 꿀꿀하고 구질구질한 면을 이렇게 풀어내는 것도 신선한데 왜?
10,재밌는데....평점이 ㅋㅋ  7점정도는 되는듯
3,음 뭐랄까.. 외국에는 공개 안했으면 하는 영화랄까?
8,
8,
8,심심해서 킬링타임용으로 넷플릭스에서 대충 봤는데 괜찮은데요? 평점 너무 최악이라 기대 안하고 봐서 그런가 별 생각없이 보기 ㄱㅊ았음
7,얼마나 큰 기대를 했길래 다들 재미없다 그러지?코믹을 너무 진지하게 생각해서 그런듯. 충분히 즐거운 마음으로 재밌게 볼 수 있는 영화입니다.리얼 블록버스터를 기대하진 마시고 한국 특유의 코믹 영화 기준으로 놓고 보면...
9,재미있음 이영화 강추천
1,명령에 따라 움직이는 경찰은 여기저기 던져버리고 정작 뒤에서 조종하고 나쁜 짓한 홍상무는 차만 부숴버리고 끝.... 멍청한 것들은 힘을 줘도 쓸 줄을 몰라요.
8,다들 재미없다고 하시네.. 동생이랑 같이 봤는데 재밌었어요ㅋㅋ 그냥 낮은 연령대가 관람하기에 적합한 영화! 무료로 친구들이랑 수다떨면서 보기 괜찮은 영화인거 같아요. 하.. 그나저나 박정민 배우님 잘생기셨어요!!!!...
8,우리 기억에 남아있던 그 곳 경찰 시민 모두 사상자가 없기를 바랬던 그현장에 있던 어느 아버지의 꿈속 이야기일지도
10,제가심은경님팬인데영화에서는이게짱이네요
1,
1,어이가없다 진짜
2,와 진짜 볼까말까 고민하다가 넷플릭스에서 겨우 봤는데.. 이걸 영화관에서 안본게 진짜 신의 한수였다 엔딩보고는 헛웃음밖에 안나오네 ㅋㅋ 공중파까지 타고 염력 쓰는것만 본 사람이 몇인데 정부에서 데려가는것도 아니고 그...
1,무료로 봤다 감흥이 없다
6,"배우들의 연기는 좋습니다. 소시민적 히어로라는 컨셉도 좋고, 영화속 유머스타일도 좋아서 웃으면서 봤는데..근데 조금 노골적일 정도로 정치적 색깔이 담겨있네요. 그런 부분만 없으면 소소하게 보기 좋은 영화인데요."
1,감독님 이 영화도 연습이었죠??아무리 눌러봐도 0점이 없네요
5,
1,"와 졸라 답답하다. 공무집행 방해,살인미수,폭행"
1,소름돋아요 너무 유치뽕짝해서
2,쓰레기영화 시간이아까움
6,정유미씨 똘끼연기 굿입니다
1,이런걸 영화라고....
8,특수효과도 좋고 내용도 따뜻하고 좋네요~놀라웠던건 주인공들의 연기도 그렇지만 정유미의 악역 연기가 대박!!!!
1,1시간 반짜리 음악 잘들었습니다.
10,겁나 재미있네. 심은경 때문에 무조건 봤는데.
2,그저 쓰레기...크흠.. 역대 최저로 평점 준 듯
1,그냥 한마디로 정의 가능 '심각'
10,지금보고있는데  참  재밌네..1973년에  개봉했음  국도극장  매진행렬각
2,염력이 아니라 염ㅂ같은데요?
8,난 재밌던데^^; 류승룡연기나 정유미연기도 좋았고. 초능력 등장이 뜬금없어보이나? 과장되어 보여도 살짝 소품처럼 등장한것이다(그게 하늘을 날라다니는 정도라 하더라도). 귀엽게 표현한 과대능력이.. 비판대상이 될줄은^...
1,"뭘 말하려는 건지 모르겠음. 재미도 없고, 그렇다고 대놓고 B급도 아니고. 남들 다 재미없다길래 나는 그래도 재미를 좀 찾아보자 하면서 포인트 줘가면서 봤는데 진짜 걍 병X영화임"
8,"초능력이 있어야만 대항할 수 있는, 그러나 초능력이 있어도 아무 것도 바꿀 수 없는 작고 평범한 사람들이 사는 세상. 이 영화에 대해 아쉬운 점은 분명 있지만, 거대 자본과 권력 앞의 소시민의 모습, 특히 용산참사를..."
10,개인적으로 이런 영화를 아주 좋아합니다. 제가 어릴 적에 故 로빈 윌리엄스의 영화를 친구랑 같이 봤었는데요. 피셔킹인가 그랬을거에요. (이름이 틀릴지도... 랄프 킹은 봤는데 그거 아니에요.) 로빈 윌리엄스가 미치광...
1,영화라고 참 걸레같네 별반개도 아깝네
1,싫어하는 사람과 영화 볼 기회가 있다면 이 영화를 추천
2,이시대 최고의 쓰레기  영화..이래서 국산영화는 돈주고 보는게 아니다..연출을 초등학생이 했나봐...
1,병맛중에 병맛.반도 기대했는데 나중에 명절특선때 보는걸로..
2,경찰이 일개 건설회사 부탁으로 10명도 안되는 시민들한테 물대포를 쏘냐 ㅋㅋㅋㅋ 적당히 해야지..
2,또라이같은 감성충 좌빨영화
2,정유미 참 이쁘더라 새로운 변신 좋았어요
1,용산 난동때 컨테이너를 통해서 투입한 경찰특공대를 그대로 영화에 따오고 농민을 가장한  폭력 불법 시위에 경찰이 사용했던 물대포를 난간에 매달려 있는 사람에게 물대 포를 쏘는 장면으로 바꿔 영화에 사용하므로 컨테이너...
10,비현실적인 염력과 너무현실적인 언론 경찰 검찰표현...그리고 그 가공할 염력으로도 헬조선을 이기지못한다...
1,부산행은 감독빨이 아니라 배우빨이었던걸로...;;
10,이 영화 볼 시간에  게임 ㄱㄱ
1,저 방금 배 긁다가 할거없어서 보고왔는데 배 긁는게 더 재밌네요 그래도 감독 너무 욕하지맙시다 부산행 등에 엎고 떡상코인 노린가같은데 솔직히 제가 만들어도 이거보다 잘만들거같긴해요 그래도 큰 웃음도 주시고 잘봤습니다...
1,"제발 보기 전에 한번 더 생각하고 봐주세요,,, 님들 지갑을 위해서임,,,"
1,극장에서 관객들이 나오면서 모두 하는말. 이런 염병..
2,최악 최악 최악 최악 최악임.
2,이 감독을 다시는 영화못만들게 해라
1,끝까지 안봐서 다행임ㅋㅋ
2,손에 꼽는 최악의 영화중 하나...
1,최악의 영화연기는 하나같이 못하고 스토리 전개 최악입니다
2,염력은 무슨 염력 염병이겄지
7,하도 리얼과 비교해서 봤더만 그 정돈 아니던데..전 보통이상으로 잘봤습니다.
10,난 재미있게 봤는데 왜 사람들이 낮은 평점을 줄까?
2,부산행 감독이 만든거 맞아?
2,소재만 있고 내용이 없네
10,재미있는데.  아무나 이런영화 만들수 있어?
2,넷플릭스에도 있고 코로나땜에 지금 백수라서 남는게 시간이라 한번 봤습니다.201.8년에도 옛날 성냥팔이소녀의재림이라는 망한영화같은 작품이 나올지 상상도 못했습니다.부산행 감독이라 더 충격적...보면서 어이가 없었지만...
4,이거 참 애매모호합니다. 여러모로 참
10,
1,어쩌다 첫영화 히트쳐서 과대평가된 감독이 언더도그마라는 초능력을 발휘해서 만든 희대의 유치찬란 삼류영화. 블랙 코미디와 희화화를 구분할줄 모르는 사람이 무거운 주제를 가지고 장난질을 쳤을때 만들어 낼 수 있는 모든 ...
1,평점에 왜 0점이 없는지 화가난다
1,연상호는 영화 만든거 다 말아먹고 부산행에 의지하다가 또 망해버린 연상호~  꼴 좋다 그리고 제목 바꿔라 염병으로
8,평점 후기만으로  섣불리 판단하면  안되는구나  느꼈네  어렇게 혹평받을  영화는  아니다  나도  평소에  상상해봤고  감독은  그걸  실현시켜준거네~
10,살아있다 보고 재평가 시급!
1,왜 0.5점은 없누... 행콕 한국판인데 겁나 싼마이
1,뭘까.. 한참 일반 영화처럼 나가다가 막판에 막나가네... 뭐 저런 무근본 행동력이지? 저렇게 남의 재산 박살내면서 철거현장으로 돌아가면 피해 입은사람은 누가 보상해줌? 영화라고 막나가네... 류승룡은 이 대본 받고...
10,나만 볼만햇던거야? 그런거야?
2,부산행 감독이 만든 영화 맞아? 스토리 전개 억지 스럽고 너무 신파 클라셰 차라리 좀비영화에 판타지 장르였다면 더 재밌었을 것 같아 그나마 류승용때문에 봤다
2,류승용이라는 좋은 배우 쓰고 이 정도밖에 못 만드나 그리고 심은경 연기도 아쉽고 부녀지간 케미도 좀 안 어울림 억지 신파도 이젠 그만  중간 정유미 등장 재밌고 연기도 시원 이 영화는 장르가 코미디가 아닌 판타지 수...
10,진짜 코미디다 상상초월 재밌음ㅎㅎ
1,뭐지 이영화... 아... 아직 한국 멀었구나...외국 b급영화보다 못한거같지 왜..ㅠㅠ
1,진짜 평론가는 반대로만 딴지걸면 할수있는직업인가봄이걸 5점이상주네 미친...이걸본 내 시간이 너무 아깝다
1,친구와 보러갔다 돈이없는친구를 위해 내가 돈을 내주고 내가 밥을샀다 그럼에도 불구하고 내가 친구에게 미안하다고 사과를 했다 시간뺐어서 미안하다고 저녁에 또 내가 밥을 살수밖에없었다 그리고 2년이지난 지금 아직도 미안...
1,무엇을 뭐 때문에 만든지 모르겠는 영화
1,건물서 옥상으로 도망가는 짧은 순간에도 스토리 이상함을 겁나 느낌. 난 다행히 공짜로 봐서 다행이지 이걸 돈주고 봤으면어휴..
3,코믹지수는 ㄹㅇ높게줌 뒤로갈수록 어이가없어서 웃음이나오네
6,"날기 시작하고 부터 수감되기 전까지만 빼면 시작부터 결말까지는 좋았고, 엄마죽인 용역깡패네랑 말싸움 하는 장면들을 코믹하게 연출하려고 한것 같아서 별로였다."
1,99만 찍은 게  기적이다ㅋㅋ
9,정유미의 짧지만 미친 연기력이 영화의 판을 바꾸면서 몰입도 최상으로 보게 만드는데 감독의 전작인 <부산행>보다 더 흥미진진하게 봤던 것 같다. 용산 참사가 연상되는 등 사회적인 메시지도 좋은 영화인데 평론...
3,
5,하도 악평얼 들어서 그런가 넷플에 떴는대 그럭저럭 반쯤 집중하며 재밌게봄
5,밑도 끝도 없는 어거지식 신파..  히어로물을 만들고 싶었던 거냐.  가족물을 만들고 싶었던거냐.. 한가지라도 똑바로 해놓고 복합구성으로 갔어야지..  이건 이도저도 아니고 어르신들 눈물만 짜내려고 한건가.. 연상호...
3,류승룡 연기빼곤 남는게 없네 정유미 등장하자마자 오그라든다
10,나만 당할 수는 없지
8,판타지라치고 내용은 볼만은 했는데 마지막이 좀 아쉬움 ㅠㅜ유튜브방송으로 공권력고발까지했는데그나마 기물파손 폭행만 나왔을텐데 4년을 받고나오다니
7,B급 영화 느낌이지만  그래도 웃겨서 볼만합니다
7,넷플릭스로봤는데요... 난 괜찮던데?
10,나만재밌네ㅋㅋㅋ머지
10,"저는 기준이 참 낮습니다.많은 사람이 욕해도, 저는 참 재밌더군요.류승룡의 코믹. 정유미의 짧은 시간이지만 인상적인 연기.코믹에 연기를 더하니 정말 재밌고, 뭐 나쁘지 않았습니다."
10,평점이 낮아서 기대안하고 봤는데 너무 재미있게 봤습니다. 연기 다들 잘하시고 cg도 웃기게 봤어요 ㅋㅋ
8,평점이 낮은거에 비해서 꽤 재미있게 관람했다.영화관에서 관람한것이 아니어서 차이는 있을 수 있지만 뻔한 스토리임에도 류승룡의 연기가 재미있다고 느껴짐. 다만 정유미의 출연이 약간 띠용(?)한 느낌..? 집에서 가족들...
1,와 진짜 돈아깝네.. 아 난 티비로 봤지 시간아깝네 정유미는 예뻤다 끝
8,전 생각보다 재밌게 봤어요 제코드에는 재밌었는데 사람들 댓글이 다 왜이런지 모르겠네요
6,쓰레기는 아니었음. 충분히 더 재미있게 만들수 있었는데
1,난 정유미 예쁘단 말밖에 안나옴ㅋㅋ
2,wow
5,진부하고 개연성 낮은 전개가 완성도 높은 CG를 빛이 바래게 한다. 사회문제까지 녹여내려했으나 따로 논다
7,"킁. 득달같이 달려들어 0점을 해대서, 얼마나 재미없길래.. 하고 어제 봤는데..그렇게 욕할만한 영화는 아니었다.흐름에 약간 거슬리는 장면이라면.. 뉴스씬의 종북 비꼬는 장면. (난 멍청한 보수다 하고연설하는것 같았..."
10,정말 캐스팅은 연기 잘하는 배우들 다 데려다가 이게 뭐하는 짓입니까 대체... 넷플릭스로 봤는데도 뭔가 엄청 손해본 느낌...
1,저는 이영화를 보고 염력은 안생겼지만 면역력이 생겼어요 정유미만 이쁜영화 잘봤어요
6,악평들이 가득해 보지못했던 영화를 시간이지나 좋아하게된 배우의 출연작이라 보게되었습니다. 너무 미움받아 안타까운 작품이네요. 잘봤습니다
8,생각보다 괜찮은데 왜그르냐
5,돈 많이 벌게 해주세요 감사합니다
1,진짜 별로 내 인생에서 제일 별로였던 영화
10,이딴거본 나한테 10점 영화는0점 1시간40분까지 고생햇다 지루하고 노잼
8,류승용 염력을 너무 어슬프게 사용하지만 ㅂㅅ연기 재밌네요.작품성 따지지 말고 걍 가볍게 보세요. 저는 재미있게 봤어요
1,ㅇㅇㅇ
1,이런건 개나줘야겠쥬~
10,한국영화재미있어요하고싶어요안될까요제발보내드립니다!네예
10,그때는 욕했어도 기억이 많이 남는영화 ㅋㅋ 안보시분 꼭보세요
7,전반적으로 쾌감 부족. 만듦새에 좀 더 신경썼더라면...  음악도 너무 시끄러워. 아이고 머리야.
1,유승룡 정말 안웃기다 오글거리고 쪽팔려서 두피까지 소름돋았네 ㄹㅇ
8,생각보다 재미가 있긴한데 너무 현실성이 떨어져소 보면서 살짝 어이가 없는 장면도 있긴함
8,욕심부리지 않고 온전히 웃겨만 줬었으면 10점도 가능했을듯
10,보는 사람마다 스불재래서 반신반의하면서 봤는데 생각보다는 재밌었어요. 이런 상황에서 공권력이 어떻게 행사되어야 하는지 여러가지 생각을 하게 만드는 영화.
10,생각없이 볼만한데 ㅋㅋㄱ
8,하도 재미없다고 하길래 얼마나 재미없나 봤는데 생각보다 덜 재미없었습니다. 끌어나갈 스토리에 비해 주인공한테 너무 큰 힘을 줬네요. 그래서 시시하고 지루하다고 느꼈어요. 부성애 말고 주인공과 빌런에 더 초점을 맞췄으...
6,못미덥고 똑똑하지 못한 아버지가 뒤늦게 딸을 위해서 ‘염력’ 쓰는 과정이 어설프고 코미디는 극한직업하고 비교해서 더 낫지도 더 떨어지지도 않는 수준? 인 듯. 류승룡의 몸짓과 표정과 웃음 유발하는 건 한계. 어이없긴...
10,마블같은 정통 히어로물이 아니고 그냥 코미디 영화로 볼만하던데..
8,류승룡식 코미디를 좋아합니다.정유미씨 대한항공 셋째딸인 줄~연기 소름. 뉴스보니까 싱크로율이 높더라구요.호불호가 확실히 갈릴 영화이긴 합니다.
5,지구인(zlww****) 니가 재밌게 봤다고해서 남들도 재밌어야되냐?ㅋㅋ 지 뜻대로 평가 안 내리면 주접떤다고 표현하네 주접은 니가 떠는듯 ㅋㅋ 초딩새X
4,박정민 연기 역시나 좋아요
7,
2,너무너무너무너무너무 실망.
3,감독이 뭘 전하려는지는 알겠다만 염력은 도저히 아니다.. 여러번 보면 생각이 달라질까.. 아니야 한번으로 족해..
10,그냥저냥 볼만한데 ....
2,"아버지의 이름으로 보려 해도 버겁다. 이렇게 어중간할 바엔 차라리 슈퍼맨 보단 뻔한 드라마로 가기를. 철거민의 무게감은 어디로.. 그래도 염력vs불의 , 시도에 박수를."
6,"스토리가 쫌 개연성이 떨어지는것같고, 악덕들이 어떻게 된지 아무것도 없이 그냥 끝이 나서 아쉬웠습니다. 코믹으로 잡아서 코믹하게 연기를 하셨지만 코믹하지 않았던거같습니다. 약수터에 물떠간 다른 사람들과 이번 빌런들이..."
8,솔직히 백두산보단 낫다.티비서하면 본다.백두산.안본다ㅋㅋㅋㅋ
10,정민이형 연기 개잘함 ㅋㅋ  ㄹㅋ ㅋㅋ영화 개재밋게봣는데 왜 다들 주접떨지
1,염력인가 슈퍼맨인가....
1,"연기는 박정민 혼자하네유,,,,"
2,심은경 배우님 팬심으로 봤지만 이건 정말 아니잖아요. 마치 재미없는 개그콘서트 콩트를 길게 늘인듯한 영화였습니다. 혹평에는 이유가 있었군요 ㅠ
10,리뷰 맛집이라 해서 리뷰 구경하러왔어요 ㅋㅋㅋ
10,이거 보고 10점주면 평생 행복하게 살 수 있다는데 맞나요?
1,내가 염력을 가졌다고 가정하는게 더 재밌음 OO
3,"영화는 졸이나 소재와 플롯은 괜찮다.국가나 기업, 자본의 폭력에 너무 작은 힘으로 저항하는 걸 볼 때마다 꿈 꾸지 않나?!나에게 초능력이 있다면!!!!저 곤봉과 페퍼포그차를, 저 물대포를 들어올려눈감고 있는 청와대와..."
1,뭘본거지....하.......
10,왤캐 난 니들이 오글거리지? 한국은 이런sf영화 만들면 다수준이 낮다고 보는거야 왜?고정관념같은데 충분히 재밌게 볼수있는 영환데 지들이 뭐 평론가라도 된것마냥 이상한 작품성이나 따지고있고 꼭 영화에 의미가 많이 담겨...
1,끔찍하다는 말밖에 할 수가없다 ~~
8,무기 전문가 방송 스튜디오 인터뷰 때 북한의 소행으로 추정 자막 뜨고 현웃 터짐ㅋㅋ 킬링타임으로 잘 봤어요. 볼거리도 많고 볼만함.
10,너무 재밌어요 재미없다는 평들 때문에 긴가민가했는데 재밌습니다
2,진짜 살다살다 에로뮤비보다 재미없네
8,평점 왜이럼 ㅠ  평점 낮아서 기대안하고 봤는데 난 재밌던데 ㅎㅎ 연기력 역시 굿^~^ 2000년대 초반같은 CG만 아니었어도 ㅠㅠ 이정도로 욕먹고 까일정도로 재미없지 않아요 심심할때 집에서 혼자 재밌게 보기에 좋은...
2,연감독님 애니만하이소 ..
10,평점 보고 별로 기대안했다가 기습 당했음평점 왜 낮지요?10점 드림
2,류승룡배우님 사랑합니다♡
6,뭐...6~6.5영화긴 한데 뭐 나만당할순없지 정도의 영화는 아니였음 꽤 킬링타임으로 괜찮게 봤는디ㅔ 적어도 인랑 정도는 되야 끔찍하다 생각하지정유미 해맑은악역연기가 인상깊어서 괜찮게 본 것 같음 저렇게밝게웃는악인캐...
1,이동준이 클레멘타인 찍고 존망해서 돈갚으려고 밤무대에서 했던 똥꼬차력쇼보다 더 재미없다
1,내 시간을 염력으로 돌릴 순 없나요?? 하...
4,"경찰서 한칸 폭파, 경찰서 주차장의 자동차, 벤츠 파괴, 날라다니면서 건물파괴, 자동차파괴. 경비 형편에 전부 손해배상 해주는건 불가능 했을것이라 생각하면, 징역 4년밖에 안살았다는건 말이 안된다."
8,저만 이상한가요; 저는 나름 재미있게 본 영화입니다집에서 봤어요 ㅜ
1,왜 이런 영화가 나왔는지 알 수가 없다.
10,저는  재밌게  봤는데  왜이렇게 평점이  낮은지  모르겠어요  1점영화는아닌데요
2,염력이라는 소재가 너무 아까운 영화..
1,내가 만들어도 이영화보단 잼나게 만들수있음!!!
2,진짜 근 10년만에 최악의 영화를 본 듯요. 요즘 한국관객 수준도 높아졌고 영화 수준도 높아졌는데. 진짜 보면서 도대체 왜?? 이런걸 만들었나 하는 생각이 드네.
1,못만들어도 중박은 칠 소재로 이딴 영화를 만드는것도 능력은 능력이다
2,ㅋㅋㅋㅋ응 한국영화는 SF멀었다 멀었어~
1,보다가 결말도 안보고 껐습니다..
8,부산행보단 낫다. 유치하기 짝이 없는 초능력 연출이 왠지 애절하다.
2,여기선 정유미 연기 못하네
1,뭔지 모를 영화고 정치가 너무 반영됨시위자가 매달릴땐쏘고 경찰이 매달릴땐 ㅈㄹ을 다함 그리고 중간중간 너무 안맞는게.많네요
4,"분명 의미 있는 사회 고발 영화인데, 관객의 기대와는 완전히 다른 영화다. 주제 전달에 집중하려 했으면 좀 더 진지하게 갔어야 했다. 난장판 속에서 정유미 캐릭터만 남는다"
1,0점은 줄 수 없나? 최악영화
10,저는 오랜만에 소리내고 웃었네요 항마력 딸릴뻔;
1,유구무언이야 나는 유구무언이야
2,부산행으로 돈번거  염력으로 다까먹으니깐  반도로 다시 돈벌어야줘~
8,1점 주신분들.. 진짜 영화 봤음? 전 솔직히 재밌게봤습니다. 이게 유치하면 마블은 왜들 그리 좋아하시는지.. 이런 도전은 정말 멋지다고 생각합니다. 한국영화에서 히어로물이 없는거에 대해서 항상 아쉬워하고 있었는데 ...
8,나만 재밌냐? 왤케 평점낮냐 보고 다는거 맞지?
2,염력을 둘째치고 뭔 말이 되는 소리를 해야지제목 염병으로 고치세요
5,눈앞에서 염력을 보여주는데 안놀라는건 ..뭐지 ????  속임수 같아서 ???
6,이건 뭐.. 그냥 볼만하지 뭐ㅎ
3,유치함에 손발이 오그라들더라
