score,review
10,재밌게 봤어요.안들린다는 사람 많던데….왕*리에서 보세요.잘들려요..최우식만 보이네요.형사역 멋있었어요.최우식영화 눈빛연기도 좋았어요
4,최우식은 방영중인드라마에서 자신에게 어울리는 옷을 입은 느낌 영화에서는 글쎄…..
2,진짜 개재미없습니다 유튜버들 돈 받고 광고하는거이것고 허위광고아닌가싶음
1,최우식 연기는 무슨 성격이 욋다 갓다 해서 얘 뭔 성격인지도 모르겟틐작중 잠깐나온 여경한테 언제 부탁했고배우가 보고있는 자료나 핸드폰 속 단서는 배우만 확인하면 되나요? 슉슉 지나가버리네 모임 이름도 대화 나눌때 알...
10,진짜 이거 안보면 바보임…
10,역시 너무 멋있어요!!내마음을조진웅♡
10,
2,조진웅 주연 믿고거르셈보다가 잠들뻔함
5,이도 저도 아닌.선택과 집중이 없음
7,최우식 배우는 기생충 이후 부담감이 너무 크신 것 같음. 물론 캐릭터의 일관성 결여 때문일수도...
10,지루하지않고 보는 내내 집중해서 봤습니다.
4,코로나 이후에  한국영화 관람은 근물.  괜찮은 배우  쓰고도 스토리 전개나 내용에 무개감이  너무 떨어짐.외국작가나 감독 수입이 시급함. 아니면 투자를  못 받아서 그럴수도 있음.
10,조진웅배우님은 역시 멋지네요!최우식배우님의 재발견 형사역할 잘어울립니다. 영화보고 난후에여운이 짙게남습니다. 우리삶을 돌아보는 울림이있는영화.이규만 감독님이 전하고 싶은 메세지가 무엇일지 생각하게 됩니다.이 영화 강...
6,뭔가 맛있게 먹었는데 체한느낌이랄ㄲㅏ
8,배우들간 합이 좋아서그런가 재밌움
1,조진웅이 불쌍해서 그나마 1점!
5,세대에 대한 이야기와 수단에 대한 이야기를 섞지 못한 서사
8,최민재 노래가 남는 영화
9,"어제 극장가서 관람했는데,조진웅님의플레이는,불한당 설경구님처럼  어린친구를 위해 옆동료들 때려주는 배려심은한국남성들이 보고배워야할 문제야"
10,다 모르겠고 남문철 배우님 오랜만에 봐서 좋았습니다
6,사운드 믹싱에 너무 문제가 많아요
2,그냥 한국 영화산업은 접자 한국영화 아직도 돈내고 보기엔 1원도 아깝다
8,평점보고 기대 낮추고 봐서 그런지 사운드 잘들리고 잔인하지 않아서 잼있게 봤어요~
5,별 5개주는 사람들은 댓글알바인가;; 갠적으로 이런 영화에 별 5개 나오기 힘들어보임
7,영화의 최대 단점 : 대사가 잘 안들림 (그나마 사운드 좋은곳에서 봐야 볼만함)
8,재밌습니다
4,"기대했던 것 과는 달리 조진웅님 연기 또한 블랙머니 스타일 그대로라 진부했고, 하정우님 테크 타는건가 ㅋ 최우식님 또한 마녀에서 깔끔한 연기력을 찾아볼 수 없다는게 아쉬웠어요. 연출 또한 결말 부분이 어색하고 무엇을..."
6,그냥 배우들의 캐미를 보러 갔다.
8,현직입니다. 연출이 좀 급작스럽지만 오랜만에 경찰물 이였습니다. 생활모습은 거의 비슷한게 감수많이 받은듯. 느와르라 맘에듭니다만 원작과는 많이 틀리네요. 한국식으로 많이 바꿨어요. 그리고 같은 현직인 와이프는 일선에...
6,경관의피 재미있어요
6,더 잘 만들수도 있었을것 같은데 영화가 전체적으로 너무 느슨하고 허술함. 캐릭터 구축이 제대로 되기전에 이야기가 전개되다보니 스토리에 몰입이 되지 않음. 게다가 너무 캐릭터들을 의미 없이 소모시킴. 아직까지도 박희순...
10,
6,배우들 라인업은 좋은데 제대로 못 써먹은 듯음질 문제도 많고 내용도 익숙함
10,우시기 짱..멋있어요
8,"대사 전달이 아쉬움, 조진웅배우가 연기를 너무 잘함, 열린결말로 경관의 피 2가 기대됨, 지루하지 않았으나 큰 재미는 아닌 볼만한 영화, 기대 없이 보기에 좋음"
5,충분히 잘 만들 수 있을거 같았는데 개성이 부족하다
8,아니 우식이형 처음부터 일을 너무잘해...부러웠다
10,몇몇 평점과는 달리 너무 재밌었어요 긴장감 넘치고 스토리구성 또한 좋았어요 소재도 나름 신선했고 후반부로 갈수록 박진감 넘쳐서 시간 가는 줄 모르고 봤네요
1,조진웅님은 너무 연극하는거 같아요 모든 영화가
9,재밌네요 입체적인 인물 좋아요
7,배우들 보는 맛으로 볼만합니다
6,조진웅의 멱살 캐리. / 한국영화의 고질적 문제점. 대사 잘안들리고 오글거리는 비현실적인 대사. / 납득 안가는 전개와 인물
4,대사도 안들리고 ..  뭔가 스토리도 앞뒤가 안맞고 박희순 케릭터는 원하는게 뭔지도 모르겠고 결국 뭘 하려했던? 인물들 감정선도 이해안됨 그리고 뭔 연남해는 다크나이트 들인가 ㅋㅋ 유흥비 등으로 착복한다는데도 돈대주...
10,다른 영화들이 다 피해가는 시기에 과감하게 돌진한 점부터 박수쳐드리고 싶습니다. 배우들 수트핏처럼 군더더기 없이 깔끔해서 좋았습니다.
10,배우들의 연기는 완벽하고 흐름도 좋으나 조금씩 중간중간 아쉬운 부분도 있었지만 근래 본 영화중 최고로 꿀잼! 주변에 다 권하는 중~~
8,조진웅과 최우식의 연기는 정말 믿고보는것같다 스토리가 지루할 틈이 없었다
8,최우식 귀여워잉ㅎㅎㅎ
8,각자 배우들 연기도 좋았고 보는내내 하나도 지루하지않고 몰입도있게 봤다간만에 주말에 좋은시간 보냈네요
10,최우식 배우와 조진웅 배우 케미가 너무 좋다. 최우식 배우 경찰 역할도 너무 잘 소화해내고 2시간 동안 시간 한번도 안 볼 만큼 몰입도는 최고다.
8,전반적으로 조진웅의 연기가 돋보이지 않았나 싶어요 재밌습니다~!!
2,도대체 무슨 내용인지 모르겠음솔직히 기대 이하임레알
8,기대 안하고 봤는데 지루한 순간없이 생각보다 재미있었습니다.
10,연기파 배우들 덕분에 몰입해서 봤어요!
10,오랜만에 2시간 동안 시간 가는줄 봤네요마지막 대사에 (나보다 더 나쁘놈을 잡는다)인상이 깊네요.
9,대사가 조금 안들린다는것 이외에는 최고
7,일반적인 액션 수사극은 영화는 아니었지만 누가 나쁜 사람인지 예상하면서 봤는데 나름 재미가 있었습니다
10,재미있어요!!!조진웅배우님 너무 멋있어요!!
10,잘 봤어요ㅎㅎ 메시지가 묵직했음
8,흔한 이야기인데 배우들의 캐릭터성이 살아서 진부하지 않고 재미있게 봤어요! 캐스팅과 연기력이 좋아서 내내 집중해서 봤습니다. 후반부에는 음향효과 덕에 더 몰입 됐어요. 그런데 결말에서는 긴장감이 한번에 풀려서 그런가...
10,캐스팅보면 말 다 했다고 본다
10,제가 이런 스타일의 영화를 좋아하는지 처음 알았어요.. 처음부터 끝까지 너무 재미있었고 배우님들 합도 너무 좋았던 ㅠㅠ 또 보러 갈래요.. ♡
10,배우님들 호흡이 정말 잘 맞고 너무너무 재미있었어용 다시 볼 의향 100...!!! 중간중간 웃음 포인트도 주면서 몰입감도 높여주니 진짜 짱... ㅠ
10,지키고 싶은 걸 위해 인생을 걸어봤던 사람이라면 공감할 수 있을 영화. 영화 끝에서 위로를 받았습니다. 음향 몇 마디 잘 안들리는 것으로 펌하될 영화 아니라고 생각합니다. 혼자 또 보러 가고 싶은 영화였습니다. 열정...
8,집중해야 할 부분을 잘 파고든 작품. 목적을 위해서는 어떤 수단을 써도 정당화할 수 있는가.
5,
6,조진웅 배우님 혼자 고군분투 하시네요.
4,jnrbchjjsbbrj
10,
6,잠와죽는줄..넘  별로네요ㅡㅡ조진웅팬이지만  이 영화는  진심..ㅜ최우식 극중역할 무지하게 안어울리고요
8,평점때문에 별로 기대없었지만 나름 재밌었음.
8,기대하고 봤는데 지루하지않고 재밌게 봤어요.그동안 보지못했던 스토리인것 같고 배우분들 케미도 좋고 좋아하는 우식배우 색다른 연기 보는것도. 액션연기도 좋았어요
7,
10,극장 사운드 문제인가했더니 저만 대사가 잘 안들리는게 아니었네요.. 그나마 조진웅배우와 최우식배우 대화만 괜찮았고 대부분이...잉? 뭐라구 한거야? 를 여러번 (속으로)말하면서 봤네요..그래도 영화는 진짜 재미있었어...
6,분명 한국영화인데 자막의 필요성을 느낌.스토리가 분명 더 깊게 들어갈거같은데 대충 겉핥기로 진행되는 느낌.. 영화자체가 가벼움조진웅 멋있음.
10,하쩌러여 그냥 탑쓰리작 무조건 보세여 ㅜ 제발
2,무슨  말인지 하나도 안들려 10분보다가 뛰쳐나갔다
10,자막이 필요합니다ㅠㅠ
10,대사가 안들려요...
4,무슨내용인지도 모르겠고 대사도 잘안들리고 재미도없고 배우가 아까웠음
10,완벽한 스토리의 영화는 아니었지만 볼만해요  최우식님보러갔다가  조진웅님 한테도 반했네요 실물이 더 날씬하시고  친절하신듯  ㅎ 물론 배우들     연기는 나무랄데없이 좋았어요
7,킬링타임용으로 괜찮은 영화. 조진웅의 연기 좋다.
9,후반에는 솔직히 무슨 내용인지 잘 이해가 안 갔으나 부담없이 보기엔 좋은 영화였던 것 같습니다
10,나쁘지않음!!!ㅊㅊ
10,배우분들 너무 멋지고 재밌음
10,흰색도 검정도 아닌 회색
4,"영상미와 출연진들의 노고에 별 두개를 드립니다.대사가 들리는 전달력, 스토리 계연성이 너무ㅠ너무기대한 저라서 실망이 큰걸까요유튜브 마케팅도 참 탁월한것같습니다.이왕제작한거 손익분기점은 넘으시길.."
10,너무 재미있게 봤어요 조진웅 배우 너무 멋있어요 쵝오
10,나랑 친구들이랑 봤는데                                           만족했음 연기력도 나쁘지않고 마약으로                  죽는 애들 보면 안타깝긴했는데           ...
2,저렇게  멋진배우들을 데리고  저런영화를 만들다니...  화가날지경 ㅜㅜ
10,간만에 재밌게본한국영화믿고보세요
10,꼭 보세요. 두번 보세요. 세번까지도 보세요.
10,영화표값이 아깝지 않았다..
2,스토리성으론 진부하지만 꽤나 괜찮게 풀었을수도 있을것 같았는데음향문제인지 배우들 딕션도 너무 안좋았고관계성에 대한 이해도 설명도 부족차라리 악역이 조금 더 설쳤으면 임팩트가 더 있었을듯
10,오랜만에 진짜 재밌게 본 영화
8,"좋은 영화 한편을 보고 왔다고 느낀 뒤, 평점이 궁금해서 검색했는데 의외로 낮아서 놀랐다. 물론 감독님이 주어진 러닝타임 안에서 스토리의 전개와 개연성을 다 풀어내기엔 좀 힘들지 않았나..싶다. 그래도 영화는 충분히..."
2,대사 많고 웅웅거리는 사운드에 불필요한 등장인물에 중구난방 스토리등 최근 영화중 최악!배우들 명성이 아까움 ㅠㅠ
6,"대사 전달의 아쉬움, 스토리의 극적 전개가 뭔가 이상한 느낌"
6,실제 경찰분들이 보면 한숨 나오겠다.억지 설정들과 안들리는 대사로 답답해지는 관객들만 불쌍.
9,"개연성에 의구심이 드는 부분은 여럿 있었지만, 연기력이 훌륭한 배우들로 짱짱하게 구성되서 몰입감 있게 봤습니다. 나름 반전도 있구요 ㅎ 근데 다른 평을 보아하니 대사가 잘 안들렸던건 나만 그런게 아니었구나. 특정 배..."
10,
10,평점이낮은이유로  기대하지않았지만너무기대이상으로재미있었습니다감사합니다
6,조진웅 배우의 연기력이 극을 지루하지 않게 만들어 준다.최우식 배우도 배역을 훌륭히 해낸다.
10,지루하지않고 재미있었음
4,대사 뭐라고 하는거냐. 안들려서 그런지 이해도 안되고.. 일본원작을 찾아보라고 만든 영화인줄.. 이 좋은 배우들과 내 시간이 아까웠다. 딕션좋은 배우들임에도 뭐라는지 모르겠는데. 러닝타임은 왤케 긴지...
10,재미땅 재미땅 너무 재미땅땅땅
9,스피디한 전개와 서스펜스.. 몰입해서 지루하지 않게 봤고 근래 본 영화 중 제일 재미있었다.소리가 잘 안 들린다는 평이 많아서 살짝 신경쓰였는데.. 괜찮았어요.
2,진짜 웬만하면 이런거 안다는데 진짜 진짜 노잼임
2,뭔 내용인지 절대 모르겟어요.. ㅡㅡ무슨 결말이..
10,기대 안하고 갔는데재미있네요
10,
5,개연성은 개나주고.. 스토리 이해 안 가는 부분이 많음;;
10,단순히 2차원적인 권선징악 스토리가 아니라서 너무 좋았던 범죄 액션 영화
8,한국 경찰물 신선한 주제로 스토리가 산으로 어려워 질뻔 하다가 마지막 마무리를 잘 엮었다 낫벳
10,이게 뭐지 싶다....
10,완전 몰입되고 연기좋고 재밌었는데?
8,배우들 연기만 남네요.
9,"내용은 뻔한 내용이지만, 난 조진웅 연기에만 집중했다."
10,완전 꿀쨈 모두모두 보시길 추천
10,오랜만에 다음편 기다리는 버디무비였어요강추!!
10,저는 단순해서 그런지 이런류의 시원하고 통쾌한 영화 너무 좋았어요.힘없고 위험하고 억울한 경찰 이야기는 현실이어도 영화까지는 답답해서요
8,평점 안 좋아서 기대 안하고 봤는데 초반부에 박희순 배우 발음 조금 안 들리는거 빼곤 괜찮게 봤어요! 물론 막 역대급이나 너무 재밌다는 아니지만 진짜 이렇게 평점 낮을 것도 아닌듯
10,그냥 킬링타임용 느와르 영화아니고 찐인것같다.. 많은 걸 생각해볼 수 있는 영화면서도 연기며 액션이며 볼만함
5,약쟁이+양아치+사채업자+살해협밥을 일삼는놈이 20억든 가방을 먹고 안나르고 제시간에 경찰서에 제시간에 가져다 준다고?뻔한 결말을 위한 억지가 다분하다
10,조진웅 너뮤 멋있어용 ㅠ
1,지겹다. 저예산 번신영화
10,연기 너무 잘하고 감정 적이지만 약간 아쉬워요
6,극장음향시설문제인지 대사가 잘 안들렸어요~~
7,스토리텔링의 문제가 소재의 흥미로움마저 덮어버릴 때
8,"영화 못 만들었다고 적은 분들도 계시던데.. 남편과 저는 그 댓글 보면서 깜놀랬어요. 저렇게까지 쓰실 정도로 영화 형편없지는 않았는데.. 관객분들이 선택하실 때 안 좋은 영향을 많이 받을 거 같아서, 저희도 본 소감..."
4,떡밥던지고 회수한게 거의 없음.보고나면 머리속에 물음표만 남는것같음. 그리고 대사가 너무 유치함...그나마 배우들이 연기력이 어느정도 되는 사람들이라서 나름 커버된것같음. 초반에 박희순이 최우식한테 3대째 경찰인 너...
10,
1,감독님도 영화 만들고 이해 못 하셧을듯
10,대사가 좀 안들리긴 했는데 영화는 볼만했다 만족!!
8,그냥 저냥 볼만연결고리를 명쾌하게 설명하지 못해 보고나서도 햇갈리는 부분 있음
10,‘평론가 호소인’ 특 : 남들 다 재밌다는거 일부러 깔 요소 찾음걍 개재밌고 스토리 뻔하지도 않고 좋음
8,최우식땜에 봤는데 나름 재밌었어요
9,조진웅 최우식 배우의 케미도 좋고 몰입감 있는 내용으로 지루함 없이 볼만한 영화임
8,대사가 안들린다는 평점이 많아서 (안그래두 가는귀먹은 할미라) 걱정하고 봤는데 잘들립니다?? 재밌게 보고왔어요. 사회적으로 이슈가 될수있는 주제들을 배우분들께서 연기를 잘해주셔서 시간가는줄모르고 봤네요.  킬링타임용...
