score,review
7,"세계관의 확장을 기대했지만 그저 컨텐츠만 늘어난 느낌이라 아쉽다.. 매트릭스는 신선한 연출을 기대하고 보는 맛이었는데 이제 워쇼스키의 연출은 올드하게 느껴진다. 매트릭스 팬으로써 이야기가 더 나오는건 좋지만, 굳이 ..."
10,재밌었어요 뭔가 내려오는 느낌 좋았습니다.
1,최악의 영화다 절대 나오면 안됐을 영화
6,
6,굳이 네오가 필요했나
10,매트릭스는 언제나 최고의 영화
10,1~3편을 아직 이해하고 있다면 워쇼스키 감독이 본편을 만들기 위해 어쩌면 억지스러운 부분을 최대한 자연스럽게 연결시키기 위해서 얼마나 공을 들였는지 이해할 수 있음.  연결고리의 이해없이 리저렉션만 보고 전체를 평...
1,먼소린지 도무지 알수 없는 영화
1,"내가 창조했으니, 내가 무너뜨리리라."
6,옛시리즈의 반가움. 그게 전부였다.
5,나름 큰기대하지않으면 볼만합니다
5,"기존과 다르게 모피어스랑 스미스는 갑자기 배우들을 바꾼 바람에 뭔가 퀼리티가 확 떨어짐. 액션은 볼만한데 스토리랑 뭔가 기존 1,2,3편에 비해 확실히 노잼임."
2,끝날때 까지 네오는 태양을 피하고 싶어 합니다 ㅜㅜ
7,설명해야 될 건 많고 밋밋하게 넘어갈 수 밖에 없고
4,"남들이 돈과 시간이 아까운 영화라고 해서 한번 호기심에 봤다. 별로 기대를 안 하고 봤지만, 이건 생각보다 더 실망스럽다."
10,사랑의 멋짐을 모르는 너네가 너무 불쌍해!!!!
2,영화관에서 보다가 잔 2번째 영화..감상 포인트가 없는데 포인트를 정하라고 하면 난감하네
8,전 나쁘진 읺았어요.기존 매트릭스 기대하고 보면 안되구요.추억돋고 나름 재밌게 봤습니당ㅎㅎ
4,영화 초반에 매트릭스 4가 나올수 밖에 없었던 이유가 나온거 같다. 망할 워너브라더스...트리트니 영향력을 늘리려는건 좋은데 네오의 영향력을 뺏어갈 필요가 있나..
10,우리들의 이야기...
8,재미만있구만 전편내용을 기억한다면 충분히 재미있다
6,보지말걸...실망할거라 그랬는데...고놈의 기대감땜시...보지말걸....
10,매트릭스 트릴로지를 셀 수도 없이 많이 본 사람이면 모든 걸 찾아낼 것이다. 워쇼스키의 선물같은 작품.
1,그지같기 짝이 없는 영화
1,"20년전 초기에도 내용이 1도 정리가 안되었지만,, 당시 그래픽 액션 볼거리로 흥행 성공... 지금은 그래픽이 넘사벽 발전... 볼거리도 내용 정리도 개판... 령화 수천편을 본 지극히 개인적인 견해로...개소리 집..."
1,이거 보고 매우 찝찝해서 매트릭스 1~3 다시보고 눈정화했다. 마치 어릴때 사귀었던 추억의 전여친을 50대에 다시 만난 기분
6,염력배운 존윅
10,평점이 안좋아서 안보려했으나 막상 보고나니 예전 생각도 나고 연출도 좋았음 전체 평점은 재밌었음.
6,무난한 영화
2,모든 시리즈 영화는 오리지날 1편만큼훌륭할수없다 너무나 좋은작품이었기에2.3.4가 제작될뿐 터미네이터나 매트릭스나1.2 까지가 역작이다
5,대체 왜 다시 매트릭스4가 시작됐는지 말을 해줘야 세계관 이해라도 되지. 갑자기 1편부터 리부트 한거마냥 나오니 스토리 이해를 못하겠다. 3편떄 기계랑 화해하고 인간들 다 해방에 네오 지존무쌍찍지 않았음?? 그걸 연...
1,너무 노잼이라 몰입감도 떨어지고참다참다 반도 못 보고 꺼버렸다.매트릭스가 왜 희대의 명작인지 다시한번 깨닫는다.리저렉션은 카메라 구도부터 웃기라고 던지는지 의문이드는 썰렁한 농담까지 시간만 아깝다
4,5편을 위한 준비라 믿어보겠습니다.
10,"나이오베와 네오의 만남은 새로운 도시에서 이뤄지는것이 굉장히 인상이깊었고, 근20년만에 만나는 마음속 고향을 만난 느낌이 들었다. 하지만 공공의적의 강철중역의 설경구 배우가 나오지 않은것은 굉장히 아쉬웠다."
2,왜 갈수록 실망만 안겨주는 시리즈가 되었는지
6,"땅콩 땐 매트릭스, 검은 구름 속 인류는 여전히 땔감으로 쓰이고 있는데, 주인공만 남자에서 여자로 바뀌어버림. 이야기의 진전이 3탄 이후 1도 없고 그저 주인공 성별 바꾸기용으로 영화를 만들어버림. 이게 흥행이 됐다..."
8,대사는 많지만 지루하진 않다. 작품과 연출의 힘.
7,그래도 오랜만에 반가운 얼굴들이랑 액션을 볼 수 있다는 점은 괜찮았음
2,내용이 엉망진창이네  이렇게 졸작으로 만들줄이야
10,"매트릭스1: 수작, 매트릭스4: 개수작"
5,이 세상에 나올 필요가 없었던 영화
1,감독 감 떨어졌네...
4,추억이 악몽으로 . 저예산 액션씬... 악몽같은 2시간.
6,매트릭스 트릴로지 광팬인데... 와우... 이 정도로 못 만들 줄은 진짜 몰랐네... 그래도 포기 말고 계속 만들어주라 ㅠㅠ
3,기존작에 민폐를 끼치는 수준..
8,키아누의 액션이 많이없고 밋밋했다 ㅜ
1,파이어 에그에서 나오는 재능을 버린 결과물
2,"1시간보다 껏다.전작의 팬이든 아니든, 극한의 인내심을 테스트 받게된다."
4,너무 기대한게 내탓인겨 그런겨
6,"나이든 키아누 리브스와 캐리 앤 모스를 보며, 세월이 무상함을 느낄 뿐"
3,영화속에서 전작 영상 보여줄 때마다 오글거리는거 참느라 힘들었습니다. 연출이 이정도로 구닥다리일줄은 상상도 못했네요
5,감독이 하고싶은 영화를 한겁니다. 관객이 원하는 요소는 형편 없습니다.
3,추억이 더럽혀졌다.
4,신작에 구작의 캐릭터들을 무리하게 집어넣으면서 그야말로 안나오느니만 못한 망작의 냄새...아무리 잘해도 결국 구작의 캐릭터를 연기한 사람이랑 비교할수밖에 없는데 왜 굳이?스토리도 연출도 캐릭터도 엉망진창...키아누 ...
2,어이 없다. 이게뭐냐.
10,이전 시리즈와 분위기가 다르긴 하지만 영화 속에서 여전히 묻어나는 메트릭스의 철학이 너무 아름답고 멋집니다. 4편을 위해 억지스러운 스토리를 만들어낸 것이 조금 보이긴 하지만 스토리 자체는 정말 재미있습니다.
6,기대를 너무 했던 탓일까요. 옛날에 봤던 그 센세이션은 어디로 가버렸는지..
7,그만둬… 워너브라더스.. 이 무덤은 네가 판거야 ㅠㅠ…. 박수칠 때 잘 떠나보낸 걸 왜 오디세우스마냥…
4,"""매트릭스 : 뇌절렉션"""
1,이건 후속작이 아니라 거의 패러디 수준... 이럴거면 차라리 리부트를 하던가...
4,옛정을 생각해서 별점좀 많이 쳐줌..
5,반가운 얼굴들만 한가득
6,
2,액션은 다버리고  뭘만든지 모르겠음
7,시리즈에 대한 애정도 좋고 캐릭터 매력도 좋지만 굳이 안 나와도 됐을 것 같다
8,"전 재밌게 봤습니다. 1,2,3편을 보지 않았던 터라 매트릭스 세계관을 수박 겉핥기식으로 알고 있었는데요. 덕분에 내용에 혼돈이 쎄게 와서 나무위키를 참고하며 보았습니다. 스토리를 알고나니 무척이나 재밌더라구요. 그..."
4,부활하지 말았어야할 영화
7,당시 충격적이었던 감동만큼은 못하지만 그 추억을 가진 사람에게는 추억을 리마인드해주는 것만으로도 뜻깊다.
3,큰 기대를 하지 않았는데 그것보다 더 큰 실망을 했습니다. 매트릭스 팬으로서 많이 아쉬웠네요.
2,시간낭비 제작비 낭비 인생낭비언제적 매트릭스냐진부한 일본감성도 역겹다키아누 리브스는 일본을 참 좋아하나보다동반몰락 딱 어울리네
6,김보성 형님의 의리로 끝까지 봤다. 김보성형님께 감사드려라.
6,튜닝의 끝은 순정이다. 그렇다.
2,진짜 너무 실망스러웠어..
9,니오베를 한눈에 알아볼 시리즈 고인물이라면 좋은영화.
10,ㅁㅊ 완전 명작이구만 이거 재미없다는놈들은 전편 안보고이해력 딸림탁자거울에 비친 모습이며 완전 명작
10,정말 재밌게 관람하였습니다.
10,아름다웠다. 너무나 아름다웠다. 그 철학적 깊이는 깊어졌고 더 평화로워졌고 더 아름다워졌다.나는 이 영화를 진심으로 사랑한다. 팬들을 위한 영화이고 매트릭스123에 대한 철학적 이해와 그 배경이 되는 철학적 영적 지...
4,"제발... 헐리우드에서 중국과 일본은 자본만 대라.... 억지로 중국인/일본인,중국문화/일본문화 끼워넣어3류 영화 만들지 말고....둘다 영화 뭣도 못만드는 나라인데... 왜 자꾸 어색하고 괴기스럽게 제작에 관여해서..."
10,잼너네요오요오요오요
5,다시 만들지 않았으면 차라리 나았을텐데...
2,나오지말았어야할..
4,세계관이 신박하지 못함액션 영화인데 주인공이 너무 늙어 버림차라리 다중우주론을 세계관으로 하고 주인고을 젊은 애들로 했다면
10,와우짱재미...있어요
10,평점이 생각보다 낮넹. . . .나는 오랫만에 다시본 메트릭스 너무재밌게봄
10,"마지막에 그가 트리니티가 된 것도 편견을 깨서 인상깊었고, 트리니티가 애널리스트에게 아이들을 이용한 벌이라고 때린게 찡했습니다. 감정을 이용해서 사람을 통제하는 우리 세상에 순응하지말고 다같이 사랑하고 화합하는 세상..."
5,첫경험의 강렬함은 다시 오지 않는군요.
10,아니 3편을 정독한 나로써는 너무나 재밌었음. 줄거리를 자세히 안다면 다 이해가 돼고 그럴법한데 왜 재미없다는 글이 많을까. 매트릭스 팬으로서 너무 재밌었음.
5,내용이 뭔가 텅 비어있는 느낌
2,역시 후속작은 기대하고 보는게 아닙니다
4,감독이 매트릭스 전작 각본을 산건가?
5,이럴거면 그냥 파란약 먹자.
7,현실이나 현실을 벗어난 곳이나 어디서나 사랑의 힘은 강하다. 사랑의 마음으로 영화의 주인공들을 감싸고 싶다.
1,"망작.. 액션도 예고편이 거의다고, 스토리가 의미하는건 알겠는데, 굳이 만들어서 알려할 내용은 아니였음"
10,키아누 잘생
8,평점에 비해 볼만한데..
10,완벽한 사랑에 의한 사랑 이야기. 매트릭스는 항상 사랑을 이야기 했는데 왜 다들 성을 내는걸까
5,별로임 별로임
6,다시 이 시리즈를 극장에서 만날수 있었다는거 말고는....
10,영화 열심히 만드셨네요. ^_^
6,어려웠어요. 기존 매트릭스 영화들을 보지 않고는 이해하기 어려웠어요.저도 본지가 너무 오랜된 영화라서 당연히 난해한 영화였습니다.
6,키아누형님 보는걸로만 만족
7,"지금도 잊을 수 없는 그야말로 충격이었던 첫 매트릭스.이번에는 그냥 선물이라고 생각하고 기대하지 않았고, 정말 딱 그 정도였던."
2,시리즈 물로 나오면 망한다 편견을 깨고 3편까지 레전드 만들었으나 굳이  편건을 따라감
10,"영화 보면서 생각하는 거 안 좋아하는 사람은 싫어할 수도 있음...킬링 타임용 영화가 아님, 전작이랑 연결해서 생각하면서 보면 정말 재밌게 볼 수 있음! 연출이 좋다는 얘기지~!"
4,살다살다 내가 직접 부관참시를 내두눈으로 볼줄이야...
6,"전작을 다 본 사람에게는 나름 선물같은, 전작을 잘 모르면 그냥 그런.."
8,매트릭스 오랜 팬으로서 재밌게봣음 하지만 전편만큼 세련되지 못함.
4,목적지를 산 정상으로 잡고 산에 올라가는데 길을 잃어버려서 샛길로 빠져 집으로 향하는 기분의 영화.기존 매트릭스를  뒤로하고 단편으로만 이해하려하고 보려하는데도 그렇게 하기엔 영화를 몇번봐도 이해하기 힘들정도로 스토...
4,이거 보고 취할 수 있는 리액션이 껄껄껄밖에 없다. 뭐 하나 건질 게 없다. 다시 비상하려다 추락한다.
1,나만 당할수 없다.진짜 최고임.스텍터클 하고서스펜스 히고그래픽 죽이고....지금까지 이런 영화는 없었다.조시나 ...ㅋㅋㅋ~!
4,일부러 이렇게 만든 게 맞는 것 같은데? 라나 워쇼스키 좀 빡친 것 같은데? 워쇼스키는 이 영화가 좋은 평을 받길 원하지 않는 것 같아. 그게 의도였고. 농담한는게 아니라 매트릭스의 후속작을 만들기 싫어했던 것 같아...
2,완전 3류 영화로 만들어 버렸네. 눙물이 난다. ㅠㅠ
7,주피터 언센딩의 재림이다.그냥 추억으로 매트릭스를 기억하는게 나은듯.
3,"카리나 Rocket Puncher 윈터 Armamenter 지젤 got Xenoglossy 닝닝 E.d Hacker, 매트릭스는 광야다."
1,보다가 포기... 이건 아니다.
1,세상세상 쓰레기가 따로없다.네이버야 감상포인트 선택지에 없음도 넣어줘라승질뻗쳐서 증말
6,My name is trinity 이 대사 때문에 6점 이나마 준다
8,보지 않았지만 만족합니다. 팬서비스라고 생각하고 시간날때 보겠습니다.
10,세련된 연출과 오글거리지 않는 서사
6,망작 까진 아닌데 액션도 아쉽고 스토리도 아쉽고 모든게 아쉬운ㅠㅠ 근데 포디는 또 재밌는ㅎㅎ
7,기대 안한거 치고 생각보다 괜찮았다 매트릭스 시리즈 좋아하는 팬이라면
6,나쁘지는 않았는데 이미 전작들이 갓작이었음
4,킹덤 보면 아신전이라고 있죠? 그냥 매트릭스 단편정도.. 볼일보고 끝맺음 안한느낌도 들고.. 이게 뭔지.. 액션도 별로고.. 내용도 없고..
10,"분명 호불호가 갈릴 것임에는 분명하나, ""매트릭스 오리지날 3부작""의 골수팬 매니아라면 그 자체만으로도 황홀할 것."
1,평점 너무 높아서 1점 줍니다. 매트릭스 팬일수록 더 실망하실 듯해요.
4,좋게 마무리 했던 첫사랑을 시간이 흘러 다시 만나게 되었는데너무나도 힘들게 살고 있는것을 보게 된 기분이 이런 느낌일까요팬분들이라면 절대 보지 마시길..
10,매트릭스 시리즈 광팬으로서 매우 재미있었음.런닝타임이 길어도 시간 가는줄 모로고 봤음.매트릭스 기존 시리즈를 단순히 액션 영화로만 보면 기대치를 못맞출 수 있지만 네오와 트리니티 이야기로 기존 시리즈를 이해한다면 4...
1,별로임
10,안봐도 써지네? ㅋㅋ뭐야 이거
5,매트릭스 아니라고 생각하고 보면 괜찮음
10,더 할 나위 없이 좋았습니다
2,"윽 ! 보지 말아야 할 것을 봐 버렸다 ㅡ,ㅡ;"
2,존윅이나 찍으셈 에혀~~~
5,네오의 애뜻한 사랑 이야기...
3,망함
2,매트릭스 트릴로지에 대한 심각한 모독.매트릭스 트릴로지를 20회 완주한 사람으로써나오지 말아야 할 끔찍한 혼종이 나왔다고 생각합니다.철학과 세계관을 갈가리 찢어놨고발전한 특수효과를 살리지 못한 개연성 없는 연출모피어...
9,매트릭스의 결론을 지어준 영화다...매트릭스 팬이라면 좋아 할수 없을수가 없다... 신선함? 그건 20년전에 느꼈어야지.. 이영화는 매트릭스 시리즈의 종장이며 팬이 느꼈던 아쉬움을 채워 줬다...   노잼이라고 근데...
7,깔 거린 많지만 그 중 꼽자면 주요 배우 몇몇이 바뀌어 버린게 치명타입니다. 또 하나는 스토리가 문제입니다. 크게 신선하거나 감명 깊은 내용이 없었습니다.
2,기존 매트릭스3부작을 만든 감독이라는게 믿기지 않음
3,다른 감독인줄알았다. 왜 이따구로 만들었냐
10,평점이 왜이렇게 낮지?? 완전 재미있는데
4,최악이었습니다... 매트릭스는 3편에서 끝났습니다....
8,초반 도입부가 조금 지루했지만 중반부 넘어가고 나서 후반부는 꽤 재밌게 봤어요
2,매트릭스 1.2.3란 관련없다고 해쥬라 괜히 원작  능욕하지말고..번외라든지 아니면 그냥 영화이름 리저렉션만 하든지
5,사골도 계속 우리면 밍밍해지기마련
4,7점 줄라고했는데 패미때문에 4점준다. 와쇼스키의 영화적 재능은 불알과 함께 사라졌다
6,일단 신선하지 않음.. 그냥 3 이후에 주인공들은 죽었지만 살았다면 어땠을까? 한 번 상상해볼까? 그냥 아쉬움을 달래줄 그저 흔한 스토리 줜나 지루하네
2,공짜로 보래도 안 볼 영화...뭐 하자는 건지 모르겠음.
10,개꿀잼임.. 하지만 사람마다 다르니 호불호 갈릴듯.
1,리저렉션이 아니라 뇌절액션
6,초반 설정은 흥미로웠는데.... 아쉽네요 ㅠㅠ 원년배우들을 다시 봐서 반가웠지만 예전 3부작보다 못해요.
2,내 인생에 최고의 영화였는데... 이렇게 B급 영화같은 그래픽 효과에 추억팔이만 가득 담아 나오다니 팬으로써 억지로 참고 끝까지 봤지만 이건 그냥 그대로 나두는게 좋았을 것 같다
1,이 영화를 두글자로 표현한다면 사족(蛇足)이라고 할 수 있겠네요... 추억을 인질로 붙잡고 액션이던 장면이던 새로운 건 하나도 없고 예전거 그냥 짜집기 해서 붙였습니다. 다른 말로는 또 사족(4편이 족갔네) 라고 표...
4,아..미드급 cg와 연출력.. 이 실망감을 어찌 풀어야할지모르겠다..매트릭스팬이라면 보지말자. 레전드로 기억에 남기려면..키아누리브스가 이거 찍을 시간에 콘스탄틴2을 찍었어야했다.. 중국자본들어간건가 모르겠지만 트랜...
10,사랑이 제일이어라..
9,스토리가 압권이었다 역시 명작
5,매트릭스4 자체는 크게 나쁘지 않은 영화! 그런데 전작들이 너무나 무게감이 있어서 비교했을때 실망할 수 있는 영화!
4,괜히 봤다
9,전작들에 비해 약한감은 있으나 철학과 재미로 동시에 즐겁게 해주는 영화가 오랜만에 나온듯
7,예산이 조금 더 있었으면.. 액션이 아쉽네요
4,왜 이런걸 만들었을까... 모피어스 바꾼 이유도 모르겠고 예전 스샷 장면은 너무 많이 반복되어 어지럽고 내용도 한심함
1,시간많은데 진짜 할꺼없는분들에게 추천합니다
3,지켜주기 힘든 영화와 나의 눈
4,미안해 매트릭스... 일단 보긴 봤는데... 그냥 너와의 우정으로 봤는데... 너와의 인연은 여기까지인거같다... 그냥 못본걸로하고 추억으로 남길게...
2,애써 다보고 나오는 길이 우울해짐
6,매트릭스 1편과 비교해서 많이 아쉽습니다
1,"위쇼스키 ""어이 나야 .. 나 매트릭스 어험 "" , 나 ""뭔데 ? 꺼져 루저 퇴물 관종 ㅅㄲ"" 도대체 언제까지 우려먹을 꺼야. .퇴물 찌거기로..헐리웃은 이미 오래전에 망했어 .. 볼게 ..."
10,
8,스.미.스를 섭외를 했어야 함.
1,이건 아니다...억지...
10,"1,2,3편을 각 10번 이상 본 나로써는 충분히 만족스럽다"
6,매트릭스 덕후라면 반가울 것 같긴 한데 덕질은 팬들이 할 수 있게 만들어줘야지 감독이 스스로 덕질한 결과물 같아요 ㅎㅎ... 앞편 모두 보시는 게 좋을 것 같습니다.
10,매트릭스1부터 3까지 연달아봐야 4가이해되고 감동이되네요~ 저는 추억도 생각나도 스토리도 좋았습니다
3,레전드는 레전드로 남아있기를
1,워쇼스키는 여자가 되고부터 연출능력이 사라짐. 그냥 살림이나하길.
5,역시 원작 미만잡 ㅠㅠ
5,"이건 매트릭스가 아님 ,,, 돌려놔라 진짜"
8,조금 아쉽기 해도 오랜만의 매트릭스라 좋았음
2,"괴상한 메트릭스 짝퉁영화.... 참신한 내용은 다 날라가고, 돈이 부족한건지 싼티나는 분장, 연기력... 도대체 뭔정신으로 만든거냐고.."
6,초반부에는 괜찮았는데 뒤로 갈수록 지루해져 중간엔 저도 모르게 졸아버렸네요
7,고독한 진짜 현실을 목도할 바에는 평범하고 활기찬 허구가 낫네요
2,매트릭스 다큐 보는줄 한번에 다 보기 힘들다
4,메트릭스 세편을 모아 놓은 짬뽕영화를 왜 극장가서 봤을까? 그냥 유투브에서 30분짜리 메트릭스 1-3편 모아보기 보면 끝.
10,감독이 일부러 빅엿을 선사한 영화임 도데체 설명할 길이 없는 병맛
2,뭔 얘기가 이렇게 많아야하는걸까? 영화는 장면으로만 봐도 느낌이 전달되어야하는데 이건 억지로 만든 이유를 돌아다니면서 설명하는데 그것도 어려워서  잠이 오는 ~ 진심 이건 아니다
8,옛 감정 떠올리기에 충분했고 10점만점에 10점은 줄 순 없지만 한 7점 8점은 줄 수 있을 듯 나쁘지 않음....
5,관람전 전편복습은 필수! 사설이 너무 길지만 네오와 트리니티는 찐사랑~
2,알바중에 손님이 스포하려는걸 들었다. 아니었다. 끝까지 못봤다는 내용이었다.
2,라나누나 거 장난이 너무 심한거 아니요?참고로 매트릭스 1탄은 내 인생영화입니다. T.T
10,평점이 너무 안좋아서 매트릭스 팬으로서 제가격 다 주고 애도의 마음으로 봐야하나 걱정했는데 재밌게 봤어요:) 아키텍처와 오라클 다음에 애널리스트도 좋았고 세계관이 조금 다소 가벼워진 것 같긴 하지만 그래도 최애 영화...
5,"나름 완벽하게 끝낸 시리즈의 끝을 다시 뒤집어서 꼭 만들어야 했을까, 그렇게 다시 만든 이야기가 그렇게 많은 올드팬들을 만족 시켜줄 수 있을까? 과거의 그림자에 집착하는 편집장면들과 붕 떠버린 캐릭터 & 신규 캐릭터..."
4,아침드라마의 각본 수준
1,매트릭스 1~3편까지 재밌게 봤지만 4편은 만들지 말았어야 했다
7,굳이 안만들어도 되었겠지만 속편을 만들어야햇다면 이정도가 한계치였을거에요
6,이제는 만들지 마세요. 20대에 봤던 매트릭스 이제 40대 아재가 되서 그때에 감동을 되새기며 봤건만..
10,매트릭스4 재밌었어요
4,네오와 트리니티를 다시 볼 수 있었다는 것에 대한 의미만 간직하겠다. ㅠㅠ
4,과거는 역시 과거로 묻어 두는게 좋은듯 합니다.기대감이 있어서 그런지 매우 실망했습니다.다음편이 기대가 되지 않습니다.
1,확실한건 감독이 5편 만들 생각이 없는건 알겠다.
6,송도메가박스그냥그냥  볼만
10,너무너무 재밌다. 재미없다고 한 사람들은 자기만 재밌으려고 본거다. 너무 재밌다. 꼭 봐라. 꼭 봤으면 좋겠다. 제발 봐줘 너무 꿀잼이드
2,매트릭스를 삼류 코미디 드라마로 만들었네..ㅎㅎ
1,1편까지만 보는게 ...
8,지난 시리즈와 비교해서 볼만 했습니다.
1,영화 평점같은건 안주는데 굳이 평점을 주고싶을 정도로 졸작임
6,감동적인 장면은 좀 있음. 영상미 기대하고본다면 비추. 연기력은 괜찮은편. 옛날 그 액션 기대한다면 비추. 오로지 즐길거리는 전작 3편의 오마주한 깨알요소들이었음. 내용 전개는 자연스러움. 한마디로 시간때우기용
4,그냥 트롤로지까지만 ..
2,엄청 기대하고 봤음...  매트릭스1~3편본지 너무 오래되어서유툽에서 다시보기 및 세계관 재정립하고기대하며 봤는데 ㅡㅡ 제기랄 잠 엄청 오고 따분하더니결국 중간에 ㅠㅠ 졸았네키애누 형님은 존웍3때부터 액션동작이 굼뜨...
8,"나와주면 감사한 명작~~매트릭스, 킹스맨 팬 입장에서 킹스맨 보다 100배 나았음."
6,자기연민과 자기혐오와 자기변명의 삼위일체
8,
2,이럴거면 왜 만들었을까
9,"저는 왠만한 헐리웃 블록버스터는 재밌게 보는 편이고^^;; 액션물을 좋아해서 나름 재밌게 봤습니다 ㅎㅎㅎ 하지만 왜 혹평이 많은 지는 알 거 같아요! 키아누형을 좋아하고, 매트릭스를 즐겁게 봤던 사람이라서 더욱 재밌..."
4,기대가 컸는데 실망해버림
2,너무  가짜  같아서  내가  매트릭스에  있는줄  알았다.. ㄷ ㄷ 팬들을  조롱하는  영화라니  이건  진짜일리  없다
1,보지 않았는데도 보기가 싫다. 과거의 집착이 낳은 망작. 이미 충분히 짐작이 가고도 남은
1,
5,많이 실망했습니다.재개봉으로 본 매트릭스1보다 재미없더군요.
10,매트릭스4가 아닌 매트릭스5로 본다면 최고의 영화
10,1-3팬으로서 모든 걸 다 완성시켰다
10,이거지 평 낮은이유 알겠다 이영화를보니개돼지 봇 들…
10,저는 잼있게 봤어요 ~~
6,SF영화 보다가 자 버린건 처음
2,스토리가 이상하니까 멋있는장면들 액션 뭐 슬로우모선 이런게 하나도 공감안가고 멋있지도않고 오히려 그상황이 유치해보여..뭐야이게.
1,쓰레기 쓰레기 쓰레기 쓰레기
4,영원한 중년의 사랑. ㅋㅋ
6,매트릭스 20년전 전설이였지만 지금은 그냥 과거 회상 흐르는 세월에는 슈퍼맨도 소용없다는 갠적으로 잘됬으면 좋겠는데 전체적으로 아쉬움만 있는 영화
